instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
14320.0,24/08/2012,3.0,1.0,8.0,20.0,0.0,5.0,1.0,2.0,0.7,0.6515,0.65,0.31345999999999996,66,297,363
14321.0,24/08/2012,3.0,1.0,8.0,21.0,0.0,5.0,1.0,2.0,0.7,0.6515,0.61,0.22988,58,248,306
14322.0,24/08/2012,3.0,1.0,8.0,22.0,0.0,5.0,1.0,,0.7,0.6515,0.61,0.0,42,209,251
14323.0,24/08/2012,3.0,1.0,8.0,23.0,0.0,5.0,1.0,2.0,0.68,0.6364,0.69,0.12544,38,140,178
14324.0,25/08/2012,3.0,1.0,8.0,0.0,0.0,6.0,0.0,2.0,0.7,0.6515,0.61,0.0,21,114,135
14325.0,25/08/2012,3.0,1.0,8.0,1.0,0.0,6.0,0.0,2.0,0.68,0.6364,0.69,0.0,15,100,115
14326.0,25/08/2012,3.0,1.0,8.0,2.0,0.0,6.0,0.0,2.0,0.66,0.6212,0.74,0.12544,18,61,79
14327.0,25/08/2012,3.0,1.0,8.0,3.0,0.0,6.0,0.0,1.0,0.66,0.6212,0.69,0.12544,7,31,38
14328.0,25/08/2012,3.0,1.0,8.0,4.0,0.0,6.0,0.0,2.0,0.66,0.6212,0.69,0.14629999999999999,3,9,12
14329.0,25/08/2012,3.0,1.0,8.0,5.0,0.0,6.0,0.0,2.0,0.64,0.6061,0.73,0.22988,4,10,14
14330.0,25/08/2012,3.0,1.0,8.0,6.0,0.0,6.0,0.0,2.0,0.64,0.5909,0.78,0.22988,5,25,30
14331.0,25/08/2012,3.0,1.0,8.0,7.0,0.0,6.0,0.0,2.0,0.64,0.5909,0.78,0.2716,14,88,102
14332.0,25/08/2012,3.0,1.0,8.0,8.0,0.0,6.0,0.0,2.0,0.66,0.6212,0.74,0.35517999999999994,29,133,162
14333.0,25/08/2012,3.0,1.0,8.0,9.0,0.0,6.0,0.0,2.0,0.68,0.6364,0.69,0.39704,60,228,288
14334.0,25/08/2012,3.0,1.0,8.0,10.0,0.0,6.0,0.0,2.0,0.7,0.6515,0.65,0.41789999999999994,148,294,442
14335.0,25/08/2012,3.0,1.0,8.0,11.0,0.0,6.0,0.0,2.0,0.72,0.6818,0.62,0.39704,143,314,457
14336.0,25/08/2012,3.0,1.0,8.0,12.0,0.0,6.0,0.0,3.0,0.72,0.6667,0.54,0.5433399999999999,217,367,584
14337.0,25/08/2012,3.0,1.0,8.0,13.0,0.0,6.0,0.0,2.0,0.72,0.6667,0.51,0.50148,186,331,517
14338.0,25/08/2012,3.0,1.0,8.0,14.0,0.0,6.0,0.0,3.0,0.66,0.6212,0.65,0.35517999999999994,150,332,482
14339.0,25/08/2012,3.0,1.0,8.0,15.0,0.0,6.0,0.0,2.0,0.64,0.6061,0.73,0.45976,79,154,233
14340.0,25/08/2012,3.0,1.0,8.0,16.0,0.0,6.0,0.0,2.0,0.66,0.6212,0.74,0.41789999999999994,174,260,434
14341.0,25/08/2012,3.0,1.0,8.0,17.0,0.0,6.0,0.0,2.0,0.66,0.6212,0.74,0.45976,132,271,403
14342.0,25/08/2012,3.0,1.0,8.0,18.0,0.0,6.0,0.0,2.0,0.66,0.5909,0.69,0.6477799999999999,122,261,383
14343.0,25/08/2012,3.0,1.0,8.0,,0.0,6.0,0.0,2.0,0.64,0.5909,0.78,0.41789999999999994,97,257,354
14344.0,25/08/2012,3.0,1.0,8.0,20.0,0.0,6.0,0.0,3.0,0.62,0.5758,0.83,0.35517999999999994,65,176,241
14345.0,25/08/2012,3.0,1.0,8.0,21.0,0.0,6.0,0.0,1.0,0.62,0.5758,0.83,0.50148,60,148,208
14346.0,25/08/2012,3.0,1.0,8.0,22.0,0.0,6.0,0.0,1.0,0.62,0.5758,0.83,0.50148,46,136,182
14347.0,25/08/2012,3.0,1.0,8.0,23.0,0.0,6.0,0.0,2.0,0.62,0.5758,0.83,0.35517999999999994,34,124,158
14348.0,26/08/2012,3.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0.64,0.5758,0.89,0.35517999999999994,23,111,134
14349.0,26/08/2012,3.0,1.0,8.0,1.0,,0.0,0.0,1.0,0.64,0.5758,0.89,0.2716,18,116,134
14350.0,26/08/2012,3.0,1.0,8.0,2.0,0.0,0.0,0.0,2.0,0.64,0.5758,0.89,0.31345999999999996,12,104,116
14351.0,26/08/2012,3.0,1.0,8.0,3.0,0.0,0.0,0.0,2.0,0.64,0.5758,0.89,0.35517999999999994,11,42,53
14352.0,26/08/2012,3.0,1.0,8.0,4.0,0.0,0.0,0.0,2.0,0.64,0.5758,0.89,0.2716,5,11,16
14353.0,26/08/2012,3.0,1.0,8.0,5.0,0.0,0.0,0.0,1.0,0.64,0.5758,0.89,0.2716,3,13,16
14354.0,26/08/2012,3.0,1.0,8.0,6.0,0.0,0.0,0.0,1.0,0.62,0.5606,0.88,0.41789999999999994,5,16,21
14355.0,26/08/2012,3.0,1.0,8.0,7.0,0.0,0.0,0.0,1.0,0.64,0.5758,0.89,0.2716,11,23,34
14357.0,26/08/2012,3.0,1.0,8.0,9.0,0.0,0.0,0.0,1.0,0.68,0.6364,0.79,0.35517999999999994,67,196,263
14358.0,26/08/2012,3.0,1.0,8.0,561.0,0.0,0.0,0.0,1.0,0.74,0.697,0.66,0.5433399999999999,127,258,385
14359.0,26/08/2012,3.0,1.0,8.0,11.0,0.0,0.0,0.0,1.0,0.72,0.697,0.66,0.50148,150,332,482
14360.0,26/08/2012,3.0,1.0,8.0,12.0,0.0,0.0,0.0,3.0,0.72,0.697,0.74,0.50148,225,401,626
14361.0,26/08/2012,3.0,1.0,8.0,13.0,0.0,0.0,0.0,3.0,0.66,0.6061,0.78,0.5850599999999999,166,375,541
14362.0,26/08/2012,3.0,1.0,8.0,14.0,0.0,0.0,0.0,1.0,0.64,0.5758,0.89,0.14629999999999999,125,252,377
14363.0,26/08/2012,3.0,1.0,8.0,15.0,0.0,0.0,0.0,231.0,0.64,0.5758,0.89,0.39704,132,259,391
14364.0,26/08/2012,3.0,1.0,8.0,16.0,568.0,0.0,0.0,3.0,0.64,0.5758,0.89,0.39704,57,116,173
14365.0,26/08/2012,3.0,1.0,8.0,17.0,0.0,0.0,0.0,1.0,0.64,0.5758,0.89,0.31345999999999996,61,172,233
14366.0,26/08/2012,3.0,1.0,8.0,18.0,0.0,0.0,0.0,2.0,0.64,0.5758,0.89,0.12544,77,187,264
14367.0,26/08/2012,3.0,1.0,8.0,19.0,0.0,0.0,0.0,2.0,0.64,0.5758,0.89,0.22988,80,212,292
14368.0,26/08/2012,3.0,1.0,8.0,20.0,0.0,0.0,0.0,1.0,0.64,0.5758,0.89,0.22988,40,171,211
14369.0,26/08/2012,3.0,1.0,8.0,21.0,0.0,0.0,0.0,1.0,0.64,0.5758,0.83,0.18802,26,140,166
14370.0,26/08/2012,3.0,1.0,8.0,22.0,0.0,0.0,0.0,1.0,0.62,0.5606,0.88,0.12544,20,94,114
14371.0,26/08/2012,3.0,1.0,8.0,23.0,0.0,0.0,0.0,1.0,0.62,0.5758,0.83,0.12544,21,59,80
14372.0,27/08/2012,3.0,1.0,8.0,0.0,0.0,1.0,1.0,1.0,0.62,0.5758,0.83,0.0,4,28,32
14373.0,27/08/2012,3.0,1.0,8.0,1.0,0.0,1.0,1.0,1.0,0.62,0.5606,0.88,0.12544,3,4,7
14374.0,27/08/2012,3.0,1.0,8.0,2.0,0.0,1.0,1.0,1.0,0.62,0.5606,0.88,0.18802,0,8,8
14375.0,27/08/2012,3.0,1.0,8.0,3.0,0.0,1.0,1.0,1.0,0.62,0.5606,0.88,0.12544,1,3,4
14376.0,,3.0,1.0,8.0,4.0,0.0,1.0,1.0,1.0,0.62,0.5758,0.83,0.0,1,11,12
14377.0,27/08/2012,3.0,1.0,8.0,5.0,0.0,1.0,1.0,1.0,0.62,0.5606,0.88,0.0,4,32,36
14378.0,27/08/2012,3.0,1.0,8.0,6.0,0.0,1.0,1.0,1.0,0.62,0.5606,0.88,0.0,4,141,145
14379.0,27/08/2012,3.0,1.0,8.0,7.0,0.0,1.0,1.0,1.0,0.66,0.6061,0.83,0.0,15,418,433
14380.0,27/08/2012,3.0,1.0,8.0,,0.0,1.0,1.0,1.0,0.66,0.6061,0.83,0.12544,29,670,699
14381.0,27/08/2012,3.0,1.0,8.0,9.0,0.0,1.0,1.0,1.0,0.66,0.6061,0.83,0.14629999999999999,40,302,342
14382.0,27/08/2012,3.0,1.0,8.0,10.0,0.0,1.0,1.0,1.0,0.72,0.697,0.74,0.18802,63,143,206
14383.0,27/08/2012,3.0,1.0,8.0,11.0,0.0,1.0,1.0,1.0,0.74,0.697,0.66,0.2716,47,182,229
14384.0,27/08/2012,3.0,1.0,8.0,12.0,0.0,1.0,1.0,1.0,0.76,0.7121,0.62,0.0,69,214,283
14385.0,27/08/2012,3.0,1.0,8.0,13.0,0.0,1.0,1.0,1.0,0.76,0.7121,0.57,0.22988,77,211,288
14386.0,27/08/2012,3.0,1.0,8.0,14.0,0.0,1.0,1.0,1.0,0.8,0.7424,0.49,0.12544,66,180,246
14387.0,27/08/2012,3.0,1.0,8.0,15.0,0.0,1.0,1.0,1.0,0.8,0.7576,0.55,0.41789999999999994,77,205,282
14388.0,27/08/2012,3.0,1.0,8.0,16.0,0.0,1.0,1.0,1.0,0.8,0.7576,0.55,0.35517999999999994,77,367,444
14389.0,27/08/2012,3.0,1.0,8.0,17.0,0.0,1.0,1.0,1.0,0.8,0.7273,0.46,0.31345999999999996,101,744,845
,27/08/2012,3.0,1.0,8.0,18.0,0.0,1.0,1.0,1.0,0.78,0.7121,0.52,0.35517999999999994,83,751,834
14391.0,27/08/2012,3.0,1.0,8.0,19.0,0.0,1.0,1.0,1.0,0.74,0.697,0.7,0.31345999999999996,74,499,573
14392.0,27/08/2012,3.0,1.0,8.0,20.0,0.0,1.0,1.0,1.0,0.74,0.697,0.7,0.2716,50,366,416
14393.0,27/08/2012,3.0,1.0,8.0,21.0,0.0,1.0,1.0,94.0,0.72,0.697,0.74,0.2716,39,239,278
14394.0,,3.0,1.0,8.0,22.0,0.0,1.0,1.0,1.0,0.7,0.6667,0.84,0.2716,30,131,161
14395.0,27/08/2012,3.0,1.0,8.0,23.0,0.0,1.0,1.0,1.0,0.7,0.6667,0.84,0.22988,35,79,114
14396.0,28/08/2012,3.0,1.0,8.0,,0.0,1.0,1.0,1.0,0.7,0.6667,0.84,0.35517999999999994,9,29,38
14397.0,28/08/2012,3.0,1.0,8.0,1.0,0.0,2.0,1.0,1.0,0.68,0.6364,0.89,0.2716,4,17,21
14398.0,28/08/2012,3.0,1.0,8.0,2.0,0.0,2.0,1.0,1.0,0.68,0.6364,0.83,0.35517999999999994,2,13,15
14399.0,28/08/2012,3.0,1.0,8.0,3.0,0.0,2.0,1.0,1.0,0.66,0.5909,0.89,0.18802,0,4,4
14400.0,28/08/2012,3.0,1.0,8.0,4.0,0.0,2.0,1.0,1.0,0.66,0.6061,0.83,0.18802,2,6,8
14401.0,28/08/2012,3.0,1.0,8.0,110.0,0.0,2.0,1.0,2.0,0.66,0.6061,0.83,0.12544,3,39,42
14402.0,28/08/2012,3.0,1.0,8.0,6.0,0.0,2.0,1.0,2.0,0.66,0.5909,0.89,0.14629999999999999,3,144,147
14403.0,28/08/2012,3.0,1.0,8.0,7.0,0.0,2.0,1.0,2.0,0.66,0.6061,0.85,0.14629999999999999,14,255,269
14404.0,28/08/2012,3.0,1.0,8.0,8.0,0.0,2.0,1.0,2.0,0.66,0.6212,0.85,0.14629999999999999,25,668,693
14405.0,28/08/2012,3.0,1.0,8.0,9.0,0.0,2.0,1.0,2.0,0.7,0.6667,0.79,0.22988,44,351,395
14406.0,28/08/2012,3.0,1.0,8.0,10.0,0.0,2.0,1.0,1.0,0.74,0.6818,0.62,0.35517999999999994,39,165,204
14408.0,28/08/2012,3.0,1.0,8.0,12.0,0.0,2.0,1.0,1.0,0.8,0.7424,0.49,0.39704,56,241,297
14409.0,28/08/2012,3.0,1.0,8.0,13.0,0.0,2.0,1.0,1.0,0.82,0.7424,0.43,0.41789999999999994,56,232,288
14410.0,28/08/2012,3.0,1.0,8.0,14.0,0.0,2.0,1.0,1.0,0.84,0.7424,0.38,0.45976,72,179,251
14411.0,28/08/2012,3.0,1.0,8.0,15.0,0.0,1.0,1.0,1.0,0.82,0.7273,0.34,0.41789999999999994,59,258,317
14412.0,28/08/2012,3.0,1.0,8.0,16.0,0.0,2.0,1.0,1.0,0.82,0.7121,0.33,0.45976,84,396,480
14413.0,28/08/2012,3.0,1.0,8.0,17.0,0.0,2.0,1.0,1.0,0.8,0.697,0.35,0.5433399999999999,90,774,864
14414.0,28/08/2012,3.0,1.0,8.0,18.0,0.0,2.0,1.0,1.0,0.78,0.697,0.4,0.35517999999999994,82,736,818
14415.0,28/08/2012,3.0,1.0,8.0,19.0,0.0,2.0,1.0,1.0,0.74,0.6667,0.45,0.22988,82,515,597
14416.0,28/08/2012,3.0,1.0,8.0,20.0,0.0,2.0,1.0,1.0,0.72,0.6667,0.48,0.14629999999999999,87,348,435
14417.0,28/08/2012,3.0,1.0,8.0,21.0,0.0,2.0,1.0,1.0,0.72,0.6667,0.48,0.12544,38,276,314
,28/08/2012,3.0,1.0,8.0,22.0,0.0,2.0,1.0,1.0,0.7,0.6515,0.54,0.0,20,196,216
14419.0,28/08/2012,3.0,1.0,8.0,23.0,0.0,2.0,1.0,1.0,0.68,0.6364,0.57,0.0,17,92,109
14420.0,29/08/2012,3.0,1.0,8.0,0.0,0.0,3.0,1.0,1.0,0.66,0.6212,0.69,0.0,8,39,47
14421.0,29/08/2012,3.0,1.0,8.0,1.0,0.0,3.0,1.0,76.0,0.62,0.6061,0.69,0.18802,2,12,14
14422.0,29/08/2012,3.0,1.0,8.0,2.0,0.0,3.0,1.0,1.0,0.62,0.5909,0.73,0.18802,2,4,6
14423.0,29/08/2012,3.0,1.0,8.0,3.0,0.0,3.0,1.0,1.0,0.62,0.5909,0.73,0.14629999999999999,0,9,9
14424.0,29/08/2012,3.0,1.0,8.0,4.0,0.0,3.0,1.0,1.0,0.6,0.5909,0.73,0.31345999999999996,2,8,10
14425.0,29/08/2012,3.0,1.0,8.0,5.0,0.0,3.0,1.0,1.0,0.6,0.5909,0.73,0.2716,3,37,40
14426.0,29/08/2012,3.0,1.0,8.0,6.0,0.0,3.0,1.0,1.0,0.6,0.5909,0.73,0.2716,6,175,181
14427.0,29/08/2012,3.0,1.0,8.0,7.0,0.0,3.0,1.0,1.0,0.64,0.6061,0.65,0.12544,23,531,554
14428.0,29/08/2012,3.0,1.0,8.0,8.0,0.0,3.0,1.0,1.0,0.66,0.6212,0.61,0.22988,28,780,808
14429.0,29/08/2012,3.0,1.0,8.0,9.0,0.0,3.0,1.0,1.0,0.7,0.6515,0.51,0.2716,40,308,348
14430.0,29/08/2012,3.0,1.0,8.0,10.0,0.0,3.0,1.0,1.0,0.72,0.6667,0.48,0.22988,34,144,178
14431.0,29/08/2012,3.0,1.0,8.0,11.0,0.0,3.0,1.0,1.0,0.72,0.6515,0.45,0.0,67,186,253
14432.0,29/08/2012,3.0,1.0,8.0,12.0,0.0,3.0,1.0,1.0,0.76,0.6818,0.4,0.0,79,281,360
,29/08/2012,3.0,1.0,8.0,13.0,0.0,3.0,1.0,1.0,0.74,0.6667,0.42,0.0,68,232,300
14435.0,29/08/2012,3.0,1.0,8.0,15.0,0.0,3.0,1.0,1.0,0.76,0.6818,0.4,0.2716,96,242,338
14436.0,29/08/2012,3.0,1.0,8.0,16.0,0.0,3.0,1.0,1.0,0.76,0.6667,0.37,0.18802,104,389,493
14437.0,29/08/2012,3.0,1.0,8.0,17.0,0.0,3.0,1.0,1.0,0.78,0.6818,0.35,0.31345999999999996,108,762,870
14438.0,29/08/2012,3.0,1.0,8.0,18.0,0.0,3.0,1.0,1.0,0.74,0.6667,0.42,0.22988,119,693,812
14439.0,29/08/2012,3.0,1.0,8.0,19.0,0.0,3.0,1.0,1.0,0.7,0.6515,0.54,0.2716,120,523,643
14440.0,29/08/2012,3.0,1.0,8.0,20.0,0.0,3.0,1.0,1.0,0.68,0.6364,0.57,0.0,49,378,427
14441.0,29/08/2012,3.0,1.0,8.0,,0.0,3.0,1.0,1.0,0.66,0.6212,0.54,0.14629999999999999,48,265,313
14442.0,29/08/2012,3.0,1.0,8.0,22.0,0.0,3.0,1.0,22.0,0.66,0.6212,0.54,0.0,50,185,235
14443.0,29/08/2012,3.0,1.0,8.0,23.0,0.0,3.0,1.0,1.0,0.66,0.6212,0.57,0.0,34,123,157
14444.0,30/08/2012,3.0,1.0,8.0,0.0,0.0,4.0,1.0,1.0,0.64,0.6061,0.69,0.0,14,51,65
14445.0,30/08/2012,3.0,1.0,8.0,1.0,0.0,4.0,1.0,1.0,0.64,0.6061,0.65,0.0,6,17,23
14446.0,30/08/2012,3.0,1.0,8.0,2.0,0.0,4.0,1.0,1.0,0.62,0.5909,0.73,0.0,3,14,17
14447.0,30/08/2012,3.0,1.0,8.0,3.0,0.0,4.0,1.0,1.0,0.62,0.5909,0.73,0.0,0,5,5
14448.0,30/08/2012,3.0,1.0,8.0,4.0,0.0,4.0,1.0,1.0,0.62,0.5909,0.73,0.0,4,4,8
14449.0,30/08/2012,3.0,1.0,8.0,5.0,0.0,4.0,1.0,1.0,0.62,0.5909,0.73,0.0,2,33,35
14450.0,30/08/2012,3.0,1.0,8.0,6.0,0.0,4.0,1.0,1.0,0.6,0.5606,0.83,0.22988,8,155,163
14451.0,30/08/2012,3.0,1.0,8.0,7.0,0.0,4.0,1.0,1.0,0.64,0.6061,0.73,0.0,31,501,532
14452.0,30/08/2012,3.0,1.0,8.0,8.0,0.0,4.0,1.0,1.0,0.66,0.6212,0.65,0.0,53,701,754
14453.0,30/08/2012,3.0,1.0,8.0,9.0,0.0,4.0,1.0,1.0,0.7,0.6515,0.58,0.0,57,339,396
14454.0,30/08/2012,3.0,1.0,8.0,10.0,0.0,4.0,1.0,1.0,0.72,0.6818,0.54,0.0,73,161,234
14455.0,30/08/2012,3.0,1.0,8.0,11.0,0.0,4.0,1.0,1.0,0.76,0.6818,0.4,0.12544,85,191,276
14588.0,30/08/2012,3.0,1.0,8.0,12.0,0.0,4.0,1.0,1.0,0.76,0.6818,0.45,0.18802,73,221,294
14457.0,30/08/2012,3.0,1.0,8.0,13.0,0.0,4.0,1.0,1.0,0.76,0.6818,0.48,0.14629999999999999,76,214,290
14458.0,30/08/2012,3.0,1.0,8.0,14.0,0.0,4.0,1.0,1.0,0.76,0.6818,0.48,0.18802,74,199,273
14459.0,30/08/2012,3.0,1.0,8.0,15.0,0.0,4.0,1.0,1.0,0.8,0.7273,0.46,0.22988,99,239,338
14460.0,30/08/2012,3.0,1.0,8.0,16.0,0.0,4.0,1.0,1.0,0.8,0.7273,0.43,0.22988,77,405,482
14462.0,30/08/2012,3.0,1.0,8.0,18.0,0.0,4.0,1.0,1.0,0.8,0.7121,0.38,0.18802,109,744,853
14463.0,30/08/2012,3.0,1.0,8.0,19.0,0.0,4.0,1.0,1.0,0.76,0.6818,0.48,0.18802,78,532,610
14464.0,30/08/2012,3.0,1.0,8.0,20.0,0.0,4.0,1.0,1.0,0.74,0.6818,0.58,0.22988,68,403,471
14465.0,30/08/2012,3.0,1.0,8.0,21.0,0.0,4.0,1.0,1.0,0.72,0.6818,0.66,0.18802,32,275,307
14466.0,30/08/2012,3.0,1.0,8.0,22.0,0.0,4.0,1.0,1.0,0.7,0.6667,0.7,0.0,38,253,291
14467.0,30/08/2012,3.0,1.0,8.0,23.0,0.0,4.0,1.0,1.0,0.7,0.6667,0.74,0.14629999999999999,19,133,152
14468.0,31/08/2012,3.0,1.0,8.0,0.0,0.0,5.0,1.0,1.0,0.68,0.6364,0.83,0.22988,13,69,82
14469.0,31/08/2012,3.0,1.0,8.0,1.0,0.0,5.0,1.0,1.0,0.68,0.6364,0.83,0.22988,8,24,32
14470.0,31/08/2012,3.0,1.0,8.0,2.0,0.0,5.0,1.0,,0.66,0.5909,0.89,0.18802,9,11,20
14471.0,31/08/2012,3.0,1.0,8.0,3.0,0.0,5.0,1.0,,0.66,0.5909,0.89,0.14629999999999999,3,2,5
14472.0,31/08/2012,3.0,1.0,8.0,4.0,0.0,4.0,1.0,1.0,0.64,0.5758,0.89,0.18802,0,7,7
14473.0,31/08/2012,3.0,1.0,8.0,5.0,0.0,5.0,1.0,1.0,0.64,0.5758,0.89,0.22988,2,27,29
14474.0,31/08/2012,3.0,1.0,8.0,6.0,0.0,5.0,1.0,2.0,0.64,0.5758,0.89,0.12544,7,101,108
14475.0,31/08/2012,3.0,1.0,8.0,7.0,0.0,5.0,1.0,2.0,0.64,0.5758,0.89,0.12544,21,400,421
14476.0,31/08/2012,3.0,1.0,8.0,8.0,0.0,5.0,1.0,2.0,0.7,0.6667,0.74,0.0,36,654,690
14477.0,31/08/2012,3.0,1.0,8.0,9.0,0.0,5.0,1.0,1.0,0.74,0.697,0.7,0.0,61,337,398
14478.0,31/08/2012,3.0,1.0,8.0,10.0,0.0,5.0,1.0,1.0,0.76,0.7424,0.62,0.12544,59,197,256
14479.0,31/08/2012,3.0,1.0,8.0,11.0,0.0,5.0,1.0,1.0,0.86,0.7424,0.28,0.41789999999999994,88,221,309
14480.0,31/08/2012,3.0,1.0,8.0,12.0,0.0,5.0,1.0,1.0,0.86,0.7424,0.26,0.35517999999999994,120,290,410
14481.0,,3.0,1.0,8.0,13.0,0.0,5.0,1.0,1.0,0.88,0.7576,0.27,0.45976,97,271,368
14482.0,31/08/2012,3.0,1.0,8.0,14.0,0.0,5.0,1.0,1.0,0.9,0.7727,0.25,0.31345999999999996,112,324,436
14483.0,31/08/2012,3.0,1.0,8.0,15.0,0.0,5.0,1.0,1.0,0.9,0.7879,0.27,0.41789999999999994,109,417,526
14484.0,31/08/2012,3.0,1.0,8.0,16.0,0.0,5.0,1.0,1.0,0.9,0.7879,0.27,0.35517999999999994,111,417,528
14485.0,31/08/2012,3.0,1.0,8.0,17.0,0.0,5.0,1.0,1.0,0.88,0.7727,0.32,0.22988,129,488,617
14486.0,31/08/2012,3.0,1.0,8.0,18.0,0.0,5.0,1.0,1.0,0.86,0.7576,0.36,0.35517999999999994,87,459,546
14487.0,31/08/2012,3.0,1.0,8.0,19.0,0.0,5.0,1.0,1.0,0.8,0.7424,0.49,0.18802,91,361,452
14488.0,31/08/2012,3.0,1.0,8.0,20.0,0.0,5.0,1.0,1.0,0.8,0.7424,0.49,0.18802,450,254,704
14489.0,31/08/2012,3.0,1.0,8.0,21.0,0.0,5.0,1.0,,0.76,0.7121,0.58,0.2716,71,232,303
14490.0,31/08/2012,3.0,1.0,8.0,22.0,0.0,5.0,1.0,1.0,0.76,0.7121,0.58,0.2716,65,212,277
14491.0,31/08/2012,3.0,1.0,8.0,23.0,0.0,5.0,1.0,1.0,0.74,0.6818,0.62,0.14629999999999999,32,142,174
14492.0,01/09/2012,3.0,1.0,9.0,0.0,0.0,6.0,0.0,1.0,0.74,0.6818,0.62,0.14629999999999999,22,146,168
14493.0,01/09/2012,3.0,1.0,9.0,1.0,0.0,6.0,0.0,1.0,0.72,0.697,0.74,0.18802,11,68,79
14494.0,01/09/2012,3.0,1.0,9.0,2.0,0.0,6.0,0.0,1.0,0.7,0.6515,0.7,0.22988,8,61,69
14495.0,01/09/2012,3.0,1.0,9.0,3.0,0.0,6.0,0.0,1.0,0.7,0.6515,0.7,0.14629999999999999,6,29,35
14496.0,01/09/2012,3.0,1.0,9.0,4.0,0.0,6.0,0.0,1.0,0.7,0.6515,0.7,0.0,3,9,12
14497.0,01/09/2012,3.0,1.0,9.0,5.0,0.0,6.0,0.0,1.0,0.68,0.6364,0.79,0.0,2,20,22
14498.0,01/09/2012,3.0,1.0,9.0,6.0,0.0,6.0,0.0,1.0,0.68,0.6364,0.79,0.0,13,23,36
14499.0,01/09/2012,3.0,1.0,9.0,7.0,0.0,6.0,0.0,2.0,0.74,0.6818,0.58,0.18802,8,58,66
14500.0,01/09/2012,3.0,1.0,9.0,8.0,0.0,6.0,0.0,2.0,0.76,0.7121,0.58,0.35517999999999994,28,134,162
14501.0,01/09/2012,3.0,1.0,9.0,9.0,0.0,6.0,0.0,2.0,0.76,0.7273,0.58,0.2716,62,175,237
14502.0,01/09/2012,3.0,1.0,9.0,10.0,0.0,6.0,0.0,2.0,0.78,0.7273,0.55,0.31345999999999996,128,289,417
14503.0,01/09/2012,3.0,1.0,9.0,11.0,0.0,6.0,0.0,2.0,0.8,0.7576,0.55,0.31345999999999996,219,273,492
14504.0,01/09/2012,3.0,1.0,9.0,12.0,0.0,6.0,0.0,2.0,0.8,0.7576,0.55,0.22988,187,284,471
14505.0,,3.0,1.0,,13.0,0.0,6.0,0.0,2.0,0.82,0.7727,0.52,0.22988,237,267,504
14506.0,01/09/2012,3.0,1.0,9.0,14.0,0.0,6.0,0.0,,0.86,0.7879,0.44,0.22988,240,274,514
14507.0,01/09/2012,3.0,1.0,9.0,15.0,0.0,6.0,0.0,2.0,0.86,0.7879,0.44,0.39704,257,306,563
14508.0,01/09/2012,3.0,1.0,9.0,16.0,0.0,6.0,0.0,2.0,0.84,0.7879,0.49,0.22988,209,253,462
14509.0,01/09/2012,3.0,1.0,9.0,17.0,0.0,6.0,0.0,2.0,0.82,0.7727,0.52,0.0,205,258,463
14510.0,01/09/2012,3.0,1.0,9.0,18.0,,6.0,0.0,2.0,0.82,0.7727,0.52,0.0,184,258,442
14511.0,01/09/2012,3.0,1.0,9.0,19.0,0.0,6.0,0.0,3.0,0.78,0.7424,0.62,0.0,157,235,392
14512.0,01/09/2012,3.0,1.0,9.0,20.0,0.0,6.0,0.0,3.0,0.76,0.7273,0.67,0.35517999999999994,67,140,207
14513.0,01/09/2012,3.0,1.0,9.0,21.0,0.0,6.0,0.0,3.0,0.64,0.5758,0.89,0.0,21,83,104
14514.0,01/09/2012,3.0,1.0,9.0,22.0,0.0,6.0,0.0,2.0,0.66,0.5909,0.89,0.0,21,57,78
14515.0,01/09/2012,3.0,1.0,9.0,23.0,0.0,6.0,0.0,1.0,0.66,0.5909,0.89,0.12544,57,88,145
14516.0,02/09/2012,3.0,1.0,9.0,0.0,,0.0,0.0,2.0,0.66,0.5909,0.89,0.12544,27,72,99
14517.0,02/09/2012,3.0,1.0,9.0,1.0,0.0,0.0,0.0,1.0,0.66,0.5909,0.89,0.0,15,58,73
14518.0,02/09/2012,3.0,1.0,9.0,2.0,0.0,0.0,0.0,1.0,0.66,0.5909,0.89,0.0,28,56,84
14519.0,02/09/2012,3.0,1.0,9.0,3.0,0.0,0.0,0.0,1.0,0.66,0.5909,0.89,0.12544,9,33,42
14520.0,02/09/2012,3.0,1.0,9.0,4.0,0.0,0.0,0.0,1.0,0.66,0.5909,0.89,0.0,7,15,22
14521.0,02/09/2012,3.0,1.0,9.0,5.0,0.0,0.0,0.0,1.0,0.66,0.5909,0.89,0.0,2,10,12
14522.0,02/09/2012,3.0,1.0,9.0,6.0,0.0,0.0,0.0,2.0,0.66,0.5909,0.89,0.0,2,13,15
14523.0,02/09/2012,3.0,1.0,9.0,7.0,0.0,0.0,0.0,1.0,0.66,0.5909,0.94,0.12544,13,29,42
14524.0,02/09/2012,3.0,1.0,9.0,8.0,0.0,0.0,0.0,1.0,0.68,0.6364,0.89,0.12544,30,99,129
14525.0,02/09/2012,3.0,1.0,9.0,9.0,0.0,0.0,0.0,2.0,0.7,0.6667,0.84,0.0,88,144,232
14526.0,02/09/2012,3.0,1.0,9.0,10.0,0.0,0.0,0.0,2.0,0.72,0.697,0.79,0.0,158,230,388
