yr,hr,holiday,workingday,temp,atemp,hum,windspeed,cnt,season_2,season_3,season_4,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,mnth_10,mnth_11,mnth_12,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,weathersit_2,weathersit_3,weathersit_4
1,22.0,0,1.0,0.3916666666666667,0.4182,0.6,0.1930175149876572,0.1070359281437125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,21.0,0,0.0,0.85,0.7969999999999999,0.89,0.1930175149876572,0.2679640718562874,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,20.0,0,1.0,0.9333333333333332,0.8727,0.67,0.2631950158692841,0.3862275449101797,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,14.0,0,1.0,0.37083333333333346,0.37270000000000003,0.6,0.298224991183731,0.0479041916167664,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,13.0,0,1.0,0.7458333333333333,0.7061,0.8,0.4912425061713882,0.1474550898203593,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,2.0,0,1.0,0.4125,0.4182,0.91,0.1930175149876572,0.0434131736526946,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,23.0,0,1.0,0.3916666666666667,0.403,0.54,0.1930175149876572,0.1347305389221557,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,2.0,0,1.0,0.7875000000000001,0.7363999999999999,0.72,0.0,0.0808383233532934,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1,5.0,0,1.0,0.1,0.11520000000000001,0.49,0.333372516750911,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,2.0,0,0.0,0.7041666666666666,0.7212,0.7100000000000001,0.1930175149876572,0.1781437125748503,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,8.0,0,1.0,0.37083333333333346,0.3879,1.0,0.1228400141060303,0.0209580838323353,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1,15.0,0,1.0,0.7875000000000001,0.7363999999999999,0.76,0.2631950158692841,0.2357784431137724,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1,6.0,0,0.0,0.9125000000000001,0.8727,0.74,0.1228400141060303,0.0254491017964071,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,18.0,0,1.0,0.7041666666666666,0.6758,0.93,0.298224991183731,0.124251497005988,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,17.0,0,0.0,0.2875,0.2667,0.47,0.5789349947102387,0.0703592814371257,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,9.0,0,1.0,0.7041666666666666,0.6909,0.88,0.1228400141060303,0.0890718562874251,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,14.0,0,1.0,0.8291666666666666,0.7969999999999999,0.89,0.0,0.0890718562874251,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,10.0,0,0.0,0.7041666666666666,0.6152,1.0,0.1578699894204772,0.0276946107784431,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,15.0,0,1.0,0.3916666666666667,0.37270000000000003,0.76,0.3860350299753144,0.1047904191616766,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
0,23.0,0,0.0,0.3916666666666667,0.4182,0.76,0.1053250264488068,0.0943113772455089,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,21.0,0,1.0,0.9125000000000001,0.8727,0.74,0.2631950158692841,0.3458083832335329,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,4.0,0,1.0,0.5791666666666667,0.5697,0.92,0.1930175149876572,0.0074850299401197,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0,12.0,0,0.0,0.49583333333333346,0.5091,1.0,0.3508875044081345,0.0209580838323353,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,8.0,0,1.0,0.3291666666666666,0.32730000000000004,0.9,0.2280474903021041,0.0074850299401197,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,6.0,0,1.0,0.35,0.403,0.8,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,7.0,0,1.0,0.3916666666666667,0.3879,0.67,0.298224991183731,0.0112275449101796,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
0,22.0,0,1.0,0.5375,0.5394,0.6900000000000001,0.4562125308569413,0.1886227544910179,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0,21.0,0,1.0,0.8708333333333333,0.7817999999999999,0.6,0.2631950158692841,0.4258982035928144,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0,14.0,0,1.0,0.6,0.5848,0.6,0.2631950158692841,0.1294910179640718,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,17.0,0,0.0,0.7666666666666667,0.7212,0.51,0.2280474903021041,0.279940119760479,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,12.0,0,1.0,0.8708333333333333,0.8272999999999999,0.81,0.0,0.2544910179640718,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1,9.0,0,1.0,0.725,0.6758,0.98,0.0,0.1122754491017964,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
1,8.0,0,0.0,0.2458333333333333,0.2515,0.89,0.2631950158692841,0.0014970059880239,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,8.0,0,1.0,0.7666666666666667,0.7061,0.98,0.1930175149876572,0.0269461077844311,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0,7.0,0,1.0,0.4125,0.4333,0.9600000000000001,0.1053250264488068,0.0022455089820359,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,5.0,0,1.0,0.3291666666666666,0.32730000000000004,1.0,0.2280474903021041,0.0029940119760479,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,22.0,0,1.0,0.8916666666666667,0.8423999999999999,0.74,0.2280474903021041,0.2282934131736527,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,21.0,0,0.0,0.37083333333333346,0.34240000000000004,1.0,0.5263900317385682,0.061377245508982,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1,9.0,1,0.0,0.725,0.6909,0.88,0.1930175149876572,0.0142215568862275,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,9.0,0,1.0,0.43333333333333346,0.4485,0.72,0.1228400141060303,0.0651197604790419,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,20.0,0,1.0,0.7875000000000001,0.7363999999999999,0.8,0.1228400141060303,0.5067365269461078,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,,0,1.0,0.5583333333333335,0.5545,0.78,0.4562125308569413,0.0351796407185628,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0,9.0,0,1.0,0.1833333333333333,0.2818,0.6900000000000001,0.0,0.0119760479041916,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,1.0,0,0.0,0.225,0.2515,0.58,0.2631950158692841,0.0202095808383233,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,3.0,0,1.0,0.6,0.5848,0.92,0.3508875044081345,0.0202095808383233,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
0,20.0,0,1.0,0.85,0.7817999999999999,0.7000000000000001,0.1578699894204772,0.4513473053892216,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,23.0,0,1.0,0.7666666666666667,0.7212,0.65,0.0,0.2058383233532934,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1,12.0,0,0.0,0.5375,0.5394,0.41000000000000003,0.2631950158692841,0.1332335329341317,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,19.0,0,0.0,0.5166666666666667,0.5242,0.97,0.1930175149876572,0.3787425149700599,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1,12.0,0,0.0,0.2458333333333333,0.2515,1.0,0.298224991183731,0.030688622754491,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,20.0,0,0.0,1.0,0.9788,0.53,0.1578699894204772,0.1467065868263473,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,22.0,0,0.0,0.5166666666666667,0.5242,0.6900000000000001,0.2631950158692841,0.0681137724550898,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,21.0,0,0.0,1.0,0.9788,0.55,0.2631950158692841,0.1459580838323353,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,19.0,0,1.0,0.8916666666666667,0.7969999999999999,0.55,0.333372516750911,0.3083832335329342,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,2.0,0,1.0,0.8291666666666666,0.7969999999999999,0.9400000000000001,0.2631950158692841,0.0778443113772455,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,10.0,0,0.0,0.4125,0.403,0.48,0.333372516750911,0.0396706586826347,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,16.0,0,1.0,0.725,0.7212,0.43999999999999995,0.1930175149876572,0.2350299401197605,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1,20.0,0,1.0,0.7666666666666667,0.7212,0.49,0.2631950158692841,0.6070359281437127,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,3.0,0,1.0,0.3916666666666667,0.3879,0.7100000000000001,0.2280474903021041,0.0164670658682634,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
0,4.0,0,0.0,0.725,0.6455,1.0,0.0,0.061377245508982,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
0,12.0,0,1.0,0.3291666666666666,0.35760000000000003,1.0,0.1228400141060303,0.0808383233532934,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,10.0,0,1.0,0.3916666666666667,0.3879,0.8,0.333372516750911,0.0591317365269461,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
1,14.0,0,0.0,0.6,0.5848,0.66,0.4562125308569413,0.345059880239521,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0.0,0,1.0,0.35,0.403,0.9600000000000001,0.0,0.0898203592814371,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1,6.0,0,1.0,0.8291666666666666,0.7666999999999999,0.73,0.2280474903021041,0.0052395209580838,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,2.0,0,1.0,0.2875,0.32730000000000004,0.62,0.1228400141060303,0.0276946107784431,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,1.0,0,1.0,0.3916666666666667,0.403,0.67,0.1930175149876572,0.0434131736526946,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,1.0,0,1.0,0.6625000000000001,0.6303,0.75,0.1053250264488068,0.1264970059880239,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,17.0,0,1.0,0.9958333333333333,0.903,0.54,0.2631950158692841,0.1961077844311377,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,6.0,0,1.0,0.6625000000000001,0.6303,0.98,0.1053250264488068,0.0037425149700598,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,21.0,0,1.0,0.43333333333333346,0.403,0.61,0.3860350299753144,0.1796407185628742,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,11.0,0,1.0,0.6416666666666667,0.6152,1.0,0.298224991183731,0.155688622754491,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
1,3.0,0,0.0,0.6625000000000001,0.6303,0.98,0.1930175149876572,0.1422155688622754,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1,12.0,0,1.0,0.6833333333333332,0.6455,0.61,0.4912425061713882,0.2447604790419162,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,21.0,0,0.0,0.4541666666666667,0.4485,0.58,0.2631950158692841,0.1766467065868263,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,1.0,0,1.0,0.7666666666666667,0.7212,0.6900000000000001,0.1930175149876572,0.1968562874251497,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,11.0,0,1.0,0.725,0.6909,0.93,0.2280474903021041,0.3405688622754491,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1,9.0,0,0.0,0.6,0.5848,0.78,0.1578699894204772,0.0112275449101796,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,4.0,0,1.0,0.475,0.4939,0.65,0.1578699894204772,0.0067365269461077,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,19.0,0,1.0,0.4541666666666667,0.4485,0.72,0.2280474903021041,0.2552395209580838,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
0,7.0,0,1.0,0.3291666666666666,0.35760000000000003,0.85,0.1053250264488068,0.0007485029940119,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1,,0,1.0,0.9958333333333333,0.8576,0.42000000000000004,0.3860350299753144,0.2747005988023952,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1,9.0,0,0.0,0.49583333333333346,0.5091,0.97,0.1930175149876572,0.0172155688622754,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,6.0,0,1.0,0.4125,0.4636,1.0,0.1930175149876572,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,13.0,0,1.0,0.3083333333333333,0.29700000000000004,0.52,0.3860350299753144,0.0419161676646706,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,16.0,0,1.0,0.3916666666666667,0.37270000000000003,0.7100000000000001,0.5439050193957917,0.0875748502994012,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1,13.0,0,1.0,0.6,0.5848,0.66,0.4912425061713882,0.1145209580838323,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,19.0,0,1.0,0.85,0.7969999999999999,0.85,0.2631950158692841,0.3106287425149701,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1,5.0,0,1.0,0.4125,0.403,0.76,0.333372516750911,0.0022455089820359,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,3.0,0,1.0,0.85,0.7666999999999999,0.66,0.1228400141060303,0.0651197604790419,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,20.0,0,0.0,0.6625000000000001,0.6303,0.79,0.333372516750911,0.2889221556886228,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
0,19.0,0,0.0,0.8291666666666666,0.7666999999999999,0.66,0.1053250264488068,0.2971556886227545,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,15.0,0,0.0,0.7666666666666667,0.8120999999999999,1.0,0.1930175149876572,0.1961077844311377,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
1,0.0,0,1.0,0.4541666666666667,0.4485,0.52,0.1930175149876572,0.1646706586826347,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,3.0,0,0.0,0.7458333333333333,0.7212,0.72,0.1053250264488068,0.0838323353293413,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,13.0,0,1.0,0.85,0.34240000000000004,0.7000000000000001,0.1930175149876572,0.1721556886227545,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1,12.0,0,1.0,0.43333333333333346,0.4333,0.91,0.1578699894204772,0.2215568862275449,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0,20.0,0,1.0,0.6833333333333332,0.6455,0.64,0.333372516750911,0.3196107784431138,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,21.0,0,1.0,0.8083333333333332,0.7363999999999999,0.52,0.4210650052897614,0.437874251497006,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,16.0,0,1.0,0.6,0.6,0.49,0.4912425061713882,0.1526946107784431,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,21.0,0,0.0,0.8291666666666666,0.7969999999999999,0.9400000000000001,0.1578699894204772,0.2619760479041916,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,11.0,0,0.0,0.5583333333333335,0.5545,0.8200000000000001,0.1578699894204772,0.1437125748502994,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0,3.0,0,0.0,0.7458333333333333,0.7061,0.88,0.1228400141060303,0.0643712574850299,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
0,2.0,0,1.0,0.8916666666666667,0.8120999999999999,0.67,0.0,0.0583832335329341,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,9.0,0,0.0,0.85,0.8120999999999999,0.89,0.1228400141060303,0.0224550898203592,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,21.0,0,1.0,0.7458333333333333,0.7061,0.8,0.2280474903021041,0.3869760479041916,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,7.0,0,1.0,0.5375,0.5394,1.0,0.1053250264488068,0.0029940119760479,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,21.0,0,1.0,0.8291666666666666,0.7817999999999999,0.77,0.1930175149876572,0.437874251497006,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1,11.0,0,1.0,0.6208333333333333,0.6,1.0,0.1228400141060303,0.3854790419161677,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,3.0,0,1.0,0.5583333333333335,0.5545,0.87,0.1578699894204772,0.1317365269461078,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,11.0,0,1.0,0.8083333333333332,0.7515,0.73,0.5263900317385682,0.3293413173652695,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0,21.0,0,1.0,0.6416666666666667,0.6152,0.79,0.333372516750911,0.3914670658682635,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,4.0,0,1.0,0.43333333333333346,0.4182,0.54,0.333372516750911,0.0082335329341317,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,1.0,0,0.0,0.9541666666666666,0.9333,0.74,0.2280474903021041,0.1639221556886227,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,17.0,0,1.0,0.7458333333333333,0.7061,0.88,0.2280474903021041,0.1369760479041916,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,0.0,0,1.0,0.5583333333333335,0.5545,0.62,0.298224991183731,0.0726047904191616,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,16.0,0,1.0,0.7875000000000001,0.7363999999999999,0.72,0.1930175149876572,0.2118263473053892,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,9.0,0,0.0,0.5583333333333335,0.5545,0.97,0.1228400141060303,0.0157185628742515,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,19.0,0,1.0,0.49583333333333346,0.5091,0.58,0.1578699894204772,0.3023952095808384,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1,22.0,0,1.0,0.9333333333333332,0.8727,0.67,0.1930175149876572,0.4970059880239521,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,11.0,0,0.0,0.2875,0.29700000000000004,0.84,0.2631950158692841,0.0097305389221556,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,12.0,0,1.0,0.8291666666666666,0.7969999999999999,0.89,0.0,0.2357784431137724,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,13.0,0,1.0,0.725,0.6455,1.0,0.0,0.0958083832335329,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
0,22.0,0,1.0,0.9333333333333332,0.8423999999999999,0.58,0.3508875044081345,0.2971556886227545,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,17.0,0,1.0,0.7875000000000001,0.7363999999999999,0.66,0.3508875044081345,0.124251497005988,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0,21.0,0,1.0,0.4125,0.4182,0.54,0.2280474903021041,0.2290419161676647,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1,6.0,0,1.0,0.4125,0.403,0.76,0.298224991183731,0.0029940119760479,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,1.0,0,1.0,0.725,0.6606,1.0,0.3860350299753144,0.0958083832335329,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,17.0,0,1.0,0.8083333333333332,0.7515,0.76,0.1228400141060303,0.2110778443113772,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
1,19.0,0,1.0,0.8291666666666666,0.7515,0.6,0.1228400141060303,0.3330838323353293,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,10.0,0,1.0,0.49583333333333346,0.5091,0.92,0.0,0.1654191616766467,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,17.0,0,1.0,0.4541666666666667,0.4485,0.68,0.2280474903021041,0.1594311377245509,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
1,23.0,0,0.0,0.8083333333333332,0.7666999999999999,0.99,0.1930175149876572,0.0770958083832335,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,21.0,0,1.0,0.7458333333333333,0.7212,0.5599999999999999,0.2631950158692841,0.436377245508982,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0,3.0,0,1.0,0.725,0.6455,1.0,0.1053250264488068,0.0381736526946107,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
0,0.0,0,1.0,0.7458333333333333,0.7061,0.88,0.1930175149876572,0.1534431137724551,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,16.0,0,0.0,0.7458333333333333,0.7212,0.51,0.2280474903021041,0.2859281437125748,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,2.0,0,1.0,0.2875,0.29700000000000004,0.74,0.2280474903021041,0.0164670658682634,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1,1.0,0,0.0,0.5583333333333335,0.5545,0.7000000000000001,0.4912425061713882,0.0486526946107784,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,2.0,0,0.0,0.6,0.5848,0.54,0.298224991183731,0.0374251497005988,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,23.0,0,1.0,0.6416666666666667,0.6152,0.88,0.298224991183731,0.1624251497005988,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
1,21.0,0,1.0,0.49583333333333346,0.5091,0.58,0.4912425061713882,0.437125748502994,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1,8.0,0,0.0,0.4541666666666667,0.4636,1.0,0.1228400141060303,0.0037425149700598,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
0,20.0,0,0.0,0.7875000000000001,0.7363999999999999,0.89,0.333372516750911,0.187874251497006,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,15.0,0,1.0,0.6,0.5848,0.57,0.5789349947102387,0.217814371257485,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,3.0,0,1.0,0.6833333333333332,0.6455,1.0,0.0,0.028443113772455,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,8.0,0,1.0,0.6208333333333333,0.6,1.0,0.1228400141060303,0.0366766467065868,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
